source,source_key,entity_type,release_window,window_start,window_end,entity_id,num_docs,inferred_log_docs,log_doc_rate
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Automation for Cloud,114,4,0.035088
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Automation for Jira Server,37,2,0.054054
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Axiom,2,2,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Axis,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Axis2,5,2,0.400000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,BVal,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bahir (Retired),3,1,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bamboo Data Center,96,9,0.093750
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,BatchEE,5,1,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Batik,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bigtop,42,10,0.238095
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bitbucket Cloud,257,9,0.035019
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Bitbucket Data Center,150,8,0.053333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,BxMS Documentation,24,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Byteman,3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,C Driver,67,8,0.119403
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,C# Driver,160,51,0.318750
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,C++ Driver,49,3,0.061224
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,CXF,30,6,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Calcite,216,33,0.152778
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Camel,688,67,0.097384
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Causeway,133,1,0.007519
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cayenne,17,2,0.117647
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,CentOS Stream Pipeline,98,18,0.183673
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cert Manager support for Red Hat OpenShift,30,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Certification Partner Experience Public,19,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Clair,9,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Client,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cloud Enablement,18,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cloud Infrastructure Security & Compliance,90,3,0.033333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cloud Native Runtimes (CNR) Documentation,8,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,CloudStack,9,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cluster Integration and Delivery,5,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cluster Observability Operator,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cockpit,56,1,0.017857
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Coin,43,4,0.093023
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Comdev GSOC,53,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commerce,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons BCEL,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons BSF,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons BeanUtils,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons CLI,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons CSV,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Collections,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Compress,6,2,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Configuration,4,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons DBCP,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Daemon,8,5,0.625000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons DbUtils,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Digester,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons FileUpload,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons IO,6,2,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Imaging,12,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons JCS,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons JEXL,5,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Lang,3,1,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Math,7,1,0.142857
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Net,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Numbers,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Pool,2,2,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Statistics,6,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons VFS,7,4,0.571429
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Commons Validator,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Community Development,6,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Compass,330,10,0.030303
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Confluence Cloud,559,38,0.067979
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Confluence Data Center,264,33,0.125000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Container Tools,44,2,0.045455
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Content Gateway,9,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Contrib: Clog,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Contrib: Evaluation System,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Core Server,4131,335,0.081094
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,CoreOS OCP,202,26,0.128713
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Cost Management,25,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Crowd Data Center,25,1,0.040000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Crucible,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Daffodil,48,8,0.166667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Data Foundation Bugs,10,6,0.600000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Database as a Service,106,8,0.075472
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Debezium,403,101,0.250620
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Derby (Retired),3,3,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Directory ApacheDS,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Directory Client API,5,1,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Directory Kerberos,4,1,0.250000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Directory Studio,3,1,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Distributed Tracing,136,6,0.044118
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Docs for Red Hat Developers,248,4,0.016129
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Drivers,60,2,0.033333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Drools,150,13,0.086667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,EAP Documentation,80,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,EJB Client Library (AS7+),8,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,ENTSBT,8,1,0.125000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Elytron Web,4,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Empire,10,1,0.100000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,FOP,18,6,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Fast Datapath Product,3,2,0.666667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Fedora,128,41,0.320312
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Felix,16,3,0.187500
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Fidelis AI,49,1,0.020408
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Fineract Cloud Native,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,FishEye,6,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,FlightPath,336,2,0.005952
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Flink,1441,299,0.207495
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Flume,28,7,0.250000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Forge,191,16,0.083770
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,FtpServer,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Fuse Tooling,15,1,0.066667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Fuse/AMQ Documentation,18,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Geode,11,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Go Driver,87,6,0.068966
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Groovy,147,54,0.367347
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Guacamole,53,9,0.169811
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Gump,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,HAL,24,1,0.041667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,HBase,275,48,0.174545
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,HMS ,24,1,0.041667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Hadoop Common,136,90,0.661765
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Hadoop HDFS,112,92,0.821429
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Hadoop Map/Reduce,7,6,0.857143
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Hadoop YARN,82,50,0.609756
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,HawtIO,4,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Hive,412,76,0.184466
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,HttpComponents HttpClient,17,3,0.176471
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,HttpComponents HttpCore,11,6,0.545455
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Hybrid Cloud Console,1002,35,0.034930
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Hybrid Cloud Console Docs Feedback,37,1,0.027027
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Hybrid Cloud Infrastructure Documentation,4,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,IMPALA,295,85,0.288136
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Identity,26,1,0.038462
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Ignite,890,124,0.139326
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Incubator,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Insights Experiences,412,14,0.033981
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Insights Rule Analysis Tool,11,1,0.090909
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,IronJacamar,6,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Ivy,3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBeret,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Core Services,30,1,0.033333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Developer Materials,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Enterprise Application Platform,233,55,0.236052
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Log Manager,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Metadata,2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Remoting (3+),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Server Migration Tool,6,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Transaction Manager,44,3,0.068182
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Web Server,27,1,0.037037
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JBoss Web Services,16,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JDO,3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JGroups,23,1,0.043478
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JIRA Calendar Plugin,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JIRA Commit Acceptance,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JIRA REST Java Client Library,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,JIRA Service Desk Ecosystem,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jackrabbit Content Repository,37,2,0.054054
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jackrabbit FileVault,32,4,0.125000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jackrabbit Oak,160,32,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,James Mime4j,2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,James Server,34,4,0.117647
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Java Driver,110,15,0.136364
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Admin Support,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Align,274,6,0.021898
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Cloud,35,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Data Center,557,24,0.043088
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Performance Testing Tools,109,15,0.137615
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Platform Cloud,914,36,0.039387
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Service Management Cloud,401,19,0.047382
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Service Management Data Center,255,16,0.062745
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Software Data Center,114,3,0.026316
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Jira Work Management Cloud,71,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Johnzon,5,1,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,KIE Cloud,16,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Kafka,392,43,0.109694
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Kafka Connector,24,7,0.291667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Karaf,60,7,0.116667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Knative Serving,60,5,0.083333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Kogito,622,17,0.027331
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Konflux UI,10,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Konveyor Tackle,8,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Kudu,44,18,0.409091
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Kylin,154,4,0.025974
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Legal Discuss,13,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Libmongocrypt,57,8,0.140351
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Livy,7,1,0.142857
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Log4cxx,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Log4j 2,15,2,0.133333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MINA,4,3,0.750000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MINA SSHD,5,1,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Machine Config Operator,154,2,0.012987
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Mahout,19,1,0.052632
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maistra,1,1,1.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Managed Service ,677,30,0.044313
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Managed Services ,109,1,0.009174
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,ManifoldCF,3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB ColumnStore,105,12,0.114286
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB Connector/C,18,9,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB Connector/C++,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB Connector/J,32,15,0.468750
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB Connector/ODBC,13,5,0.384615
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB Connector/Python,17,1,0.058824
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB Connector/R2DBC,8,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB Connector/node.js,15,4,0.266667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB Foundation Development,36,1,0.027778
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB MaxScale,135,26,0.192593
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,MariaDB Server,825,378,0.458182
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Marketplace Growth and Experiences,1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven (Moved to GitHub Issues),117,44,0.376068
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven ACR Plugin (Moved to GitHub Issues),3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Antrun Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Archetype (Moved to GitHub Issues),12,3,0.250000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Archetype Bundles (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Artifact Plugin (Moved to GitHub Issues),11,3,0.272727
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Assembly Plugin (Moved to GitHub Issues),15,3,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Build Cache Extension (Moved to GitHub Issues),22,7,0.318182
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Changelog Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Changes Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Checkstyle Plugin (Moved to GitHub Issues),12,5,0.416667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Clean Plugin (Moved to GitHub Issues),2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Compiler Plugin (Moved to GitHub Issues),18,5,0.277778
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven DOAP Plugin (Moved to GitHub Issues),3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Dependency Plugin (Moved to GitHub Issues),19,1,0.052632
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Deploy Plugin (Moved to GitHub Issues),7,2,0.285714
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Documentation Checker Plugin  (RETIRED) (Retired),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Doxia (Moved to GitHub Issues),19,2,0.105263
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Doxia Sitetools (Moved to GitHub Issues),27,1,0.037037
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Doxia Tools (Moved to GitHub Issues),6,1,0.166667
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven EJB Plugin (Moved to GitHub Issues),2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Enforcer Plugin (Moved to GitHub Issues),27,11,0.407407
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven GPG Plugin (Moved to GitHub Issues),4,1,0.250000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Help Plugin (Moved to GitHub Issues),13,2,0.153846
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Indexer (Moved to GitHub Issues),4,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Install Plugin (Moved to GitHub Issues),2,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Invoker Plugin (Moved to GitHub Issues),17,4,0.235294
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven JAR Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven JDeprScan Plugin (Moved to GitHub Issues),5,1,0.200000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven JDeps Plugin (Moved to GitHub Issues),2,1,0.500000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven JLink Plugin (Moved to GitHub Issues),3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven JXR (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Jar Signer Plugin (Moved to GitHub Issues),3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Javadoc Plugin (Moved to GitHub Issues),11,5,0.454545
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven Linkcheck Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven PDF Plugin (RETIRED),3,0,0.000000
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven PMD Plugin (Moved to GitHub Issues),9,3,0.333333
JIRA,jira,project,2023-01_to_2023-04,2023-01,2023-04,Maven POMs (Moved to GitHub issues),28,1,0.035714
